SUBJECT,CONFIGURATION,SEED,ALGORITHM,PROBE_ENABLED,CONSTANT_POOL_ENABLED,COVERAGE,COVERED_BRANCHES,TOTAL_BRANCHES,BRANCH_COVERAGE,COVERED_LINES,TOTAL_LINES,LINE_COVERAGE,COVERED_FUNCTIONS,TOTAL_FUNCTIONS,FUNCTION_COVERAGE,COVERED_PROBES,TOTAL_PROBES,PROBE_COVERAGE,INITIALIZATION_TIME,SEARCH_TIME,TOTAL_TIME,ITERATIONS,EVALUATIONS,VERSION,RUN
SALESCONTRACT.sol,,603,DynaMOSA,false,false,0.5,0,8,0,14,57,0.24561403508771928,8,8,1,2,24,0.08333333333333333,14.950999975204468,1785.4449999332428,1800.3959999084473,171,1885,1,71
Rexona.sol,,235,DynaMOSA,false,false,0.5333333333333333,7,22,0.3181818181818182,23,39,0.5897435897435898,8,8,1,6,12,0.5,16.045000076293945,1784.6589999198914,1800.7039999961853,90,995,1,71
Reentrance.sol,,580,DynaMOSA,false,false,0.5,2,4,0.5,12,24,0.5,6,12,0.5,2,10,0.2,8.084999799728394,1792.9850001335144,1801.0699999332428,183,2023,1,71
RIT.sol,,619,DynaMOSA,false,false,0.5405405405405406,0,2,0,36,66,0.5454545454545454,20,29,0.6896551724137931,7,22,0.3181818181818182,19.348999977111816,1781.6040000915527,1800.9530000686646,149,1647,1,71
QuickToken.sol,,416,DynaMOSA,false,false,0.6451612903225806,3,8,0.375,49,76,0.6447368421052632,16,23,0.6956521739130435,14,34,0.4117647058823529,9.105999946594238,1791.7690000534058,1800.875,173,1905,1,71
PRDZstakingV2.sol,,633,DynaMOSA,false,false,0.45454545454545453,5,26,0.19230769230769232,53,136,0.3897058823529412,26,39,0.6666666666666666,6,18,0.3333333333333333,16.20300006866455,1783.9590001106262,1800.1620001792908,111,1223,1,71
PACT.sol,,67,DynaMOSA,false,false,0.6538461538461539,0,0,0,23,72,0.3194444444444444,17,20,0.85,7,32,0.21875,9.492000102996826,1791.2489998340607,1800.7409999370575,212,2339,1,71
NasiLiquidityPoolFactory.sol,,862,DynaMOSA,false,false,0.10126582278481013,1,50,0.02,40,320,0.125,15,106,0.14150943396226415,7,88,0.07954545454545454,90.61500000953674,1715.9379999637604,1806.5529999732971,16,184,1,71
MoshiachCoinStaking.sol,,590,DynaMOSA,false,false,0.4117647058823529,4,20,0.2,33,88,0.375,18,30,0.6,8,22,0.36363636363636365,13.918999910354614,1786.779000043869,1800.6979999542236,146,1606,1,71
MetaCoin2.sol,,419,DynaMOSA,false,false,1,2,2,1,8,8,1,4,4,1,0,0,0,8.335000038146973,0,8.335000038146973,0,10,1,71
MarsStakingRewards.sol,,261,DynaMOSA,false,false,0.5161290322580645,4,12,0.3333333333333333,53,115,0.4608695652173913,32,49,0.6530612244897959,13,42,0.30952380952380953,26.33899998664856,1775.2469999790192,1801.5859999656677,63,700,1,71
MARVELCOIN.sol,,380,DynaMOSA,false,false,0.9090909090909091,1,2,0.5,27,37,0.7297297297297297,8,8,1,7,14,0.5,8.804999828338623,1791.3540000915527,1800.1589999198914,175,1935,1,71
Liquidity_v8.sol,,109,DynaMOSA,false,false,0.3275862068965517,2,18,0.1111111111111111,34,126,0.2698412698412698,18,33,0.5454545454545454,9,48,0.1875,14.976999998092651,1785.2720000743866,1800.2490000724792,99,1092,1,71
Layerx.sol,,777,DynaMOSA,false,false,0.5,2,18,0.1111111111111111,63,132,0.4772727272727273,24,26,0.9230769230769231,18,48,0.375,15.940000057220459,1784.167000055313,1800.1070001125336,107,1178,1,71
LIBERAPAY.sol,,279,DynaMOSA,false,false,0.5,5,28,0.17857142857142858,75,141,0.5319148936170213,32,39,0.8205128205128205,21,50,0.42,17.883000135421753,1783.0469999313354,1800.9300000667572,95,1047,1,71
JGNRewards.sol,,951,DynaMOSA,false,false,0.7222222222222222,3,8,0.375,23,40,0.575,13,14,0.9285714285714286,4,6,0.6666666666666666,18.455999851226807,1781.7750000953674,1800.2309999465942,129,1428,1,71
HungryHoody.sol,,863,DynaMOSA,false,false,0.6470588235294118,0,0,0,21,25,0.84,10,10,1,3,8,0.375,18.0530002117157,1782.7419998645782,1800.795000076294,143,1577,1,71
GreenMarkTrust.sol,,524,DynaMOSA,false,false,0.9090909090909091,1,2,0.5,16,37,0.43243243243243246,8,8,1,5,14,0.35714285714285715,10.39300012588501,1790.4700000286102,1800.8630001544952,177,1952,1,71
GUMARewards.sol,,251,DynaMOSA,false,false,0.5172413793103449,4,12,0.3333333333333333,51,91,0.5604395604395604,30,44,0.6818181818181818,9,30,0.3,18.325999975204468,1781.9590001106262,1800.2850000858307,79,872,1,71
GAZ_ERC20.sol,,454,DynaMOSA,false,false,0.6153846153846154,2,2,1,14,26,0.5384615384615384,6,11,0.5454545454545454,5,22,0.22727272727272727,12.310999870300293,1787.826000213623,1800.1370000839233,200,2206,1,71
FrogDAO.sol,,162,DynaMOSA,false,false,0.6470588235294118,0,0,0,17,25,0.68,9,10,0.9,2,8,0.25,13.754999876022339,1786.6230001449585,1800.3780000209808,146,1612,1,71
Fomp.sol,,303,DynaMOSA,false,false,0.6976744186046512,8,24,0.3333333333333333,65,92,0.7065217391304348,19,19,1,12,20,0.6,7.75,1796.0409998893738,1803.7909998893738,134,1478,1,71
FairStockEquity.sol,,68,DynaMOSA,false,false,0.78125,1,6,0.16666666666666666,59,120,0.49166666666666664,26,28,0.9285714285714286,21,48,0.4375,22.407999992370605,1779.7760000228882,1802.1840000152588,91,1008,1,71
EdenCoin.sol,,439,DynaMOSA,false,false,1,2,2,1,26,33,0.7878787878787878,8,8,1,5,14,0.35714285714285715,14.86899995803833,792.853000164032,807.7220001220703,55,615,1,71
Dynamic.sol,,582,DynaMOSA,false,false,0.75,1,2,0.5,3,4,0.75,2,2,1,0,0,0,11.258000135421753,1790.9119999408722,1802.170000076294,134,1476,1,71
Dipex.sol,,532,DynaMOSA,false,false,0.5666666666666667,9,22,0.4090909090909091,28,39,0.717948717948718,8,8,1,7,12,0.5833333333333334,9.031000137329102,1791.6959998607635,1800.7269999980927,210,2318,1,71
DSP.sol,,485,DynaMOSA,false,false,0.6463414634146342,5,18,0.2777777777777778,100,154,0.6493506493506493,52,64,0.8125,27,60,0.45,29.134000062942505,1774.0650000572205,1803.199000120163,48,534,1,71
DJCoin.sol,,942,DynaMOSA,false,false,0.896551724137931,4,6,0.6666666666666666,70,91,0.7692307692307693,22,25,0.88,11,28,0.39285714285714285,10.621000051498413,1790.0759999752045,1800.6970000267029,154,1699,1,71
CryptoSecureBankToken.sol,,565,DynaMOSA,false,false,0.676923076923077,14,26,0.5384615384615384,80,104,0.7692307692307693,30,33,0.9090909090909091,12,26,0.46153846153846156,22.93999981880188,1778.9290001392365,1801.8689999580383,73,808,1,71
Cover_ZapIn_General_V1.sol,,495,DynaMOSA,false,false,0.26865671641791045,2,16,0.125,35,129,0.2713178294573643,20,42,0.47619047619047616,7,44,0.1590909090909091,43.89199995994568,1756.8139998912811,1800.7059998512268,36,400,1,71
CourtFarming_HTStake.sol,,682,DynaMOSA,false,false,0.6923076923076923,14,32,0.4375,72,109,0.6605504587155964,20,20,1,3,4,0.75,20.38700008392334,1780.039999961853,1800.4270000457764,151,1666,1,71
Controller.sol,,757,DynaMOSA,false,false,0.7037037037037037,0,8,0,25,70,0.35714285714285715,19,19,1,18,34,0.5294117647058824,22.344000101089478,1777.8139998912811,1800.1579999923706,130,1436,1,71
BirdOracle.sol,,221,DynaMOSA,false,false,0.717948717948718,18,30,0.6,44,66,0.6666666666666666,8,9,0.8888888888888888,0,2,0,10.079999923706055,1790.1120002269745,1800.1920001506805,212,2337,1,71
BancorV2_ZapIn_General_V1_1.sol,,436,DynaMOSA,false,false,0.24615384615384617,1,18,0.05555555555555555,30,118,0.2542372881355932,19,39,0.48717948717948717,4,42,0.09523809523809523,39.44099998474121,1761.4349999427795,1800.8759999275208,42,470,1,71
BAE.sol,,793,DynaMOSA,false,false,0.35714285714285715,0,6,0,9,50,0.18,5,8,0.625,8,36,0.2222222222222222,26.812000036239624,1773.406000137329,1800.2180001735687,65,721,1,71
AntiBaseProtocol.sol,,116,DynaMOSA,false,false,0.78,3,8,0.375,84,98,0.8571428571428571,39,42,0.9285714285714286,15,26,0.5769230769230769,38.50999999046326,1762.24799990654,1800.7579998970032,105,1160,1,71
ANRXToken.sol,,228,DynaMOSA,false,false,0.782608695652174,6,12,0.5,30,44,0.6818181818181818,11,11,1,6,16,0.375,8.33899998664856,1792.0659999847412,1800.4049999713898,144,1584,1,71
afiController.sol,,95,sFuzz,false,false,0.3728813559322034,0,10,0,34,102,0.3333333333333333,22,34,0.6470588235294118,20,56,0.35714285714285715,18.365000009536743,1781.7139999866486,1800.0789999961853,94,1040,1,70
YieldFarmLP2.sol,,672,sFuzz,false,false,0.3333333333333333,1,20,0.05,19,54,0.35185185185185186,12,14,0.8571428571428571,0,8,0,29.368000030517578,1772.9900000095367,1802.3580000400543,52,581,1,70
XenoFelix.sol,,873,sFuzz,false,false,0.6,5,18,0.2777777777777778,88,151,0.5827814569536424,48,63,0.7619047619047619,25,60,0.4166666666666667,26.756999969482422,1776.3899998664856,1803.146999835968,55,614,1,70
WheatFarm.sol,,732,sFuzz,false,false,0.2463768115942029,9,26,0.34615384615384615,30,105,0.2857142857142857,8,37,0.21621621621621623,7,40,0.175,26.604000091552734,1773.7709999084473,1800.375,68,749,1,70
Wallet.sol,,9,sFuzz,false,false,1,0,0,0,2,6,0.3333333333333333,2,2,1,2,4,0.5,4.714000225067139,0,4.714000225067139,0,10,1,70
Voting.sol,,134,sFuzz,false,false,0.1346153846153846,0,30,0,26,250,0.104,23,111,0.2072072072072072,6,94,0.06382978723404255,65.44700002670288,1737.925999879837,1803.37299990654,22,246,1,70
UNIWHALE_ERC20.sol,,341,sFuzz,false,false,0.5,0,6,0,17,41,0.4146341463414634,7,8,0.875,2,8,0.25,11.715999841690063,1789.3899998664856,1801.1059997081757,215,2369,1,70
TokenDispatch.sol,,658,sFuzz,false,false,0.21875,0,22,0,20,100,0.2,7,10,0.7,6,34,0.17647058823529413,10.657999992370605,1789.87299990654,1800.5309998989105,153,1693,1,70
TimeMiner.sol,,416,sFuzz,false,false,0.96,4,6,0.6666666666666666,75,90,0.8333333333333334,19,19,1,12,18,0.6666666666666666,15.90499997138977,1784.430999994278,1800.3359999656677,139,1535,1,70
TetherToken.sol,,42,sFuzz,false,false,0.782608695652174,6,12,0.5,30,51,0.5882352941176471,11,11,1,9,30,0.3,21.20899987220764,1780.4110000133514,1801.619999885559,114,1258,1,70
Straight_Fire_Finance.sol,,970,sFuzz,false,false,0.6111111111111112,3,4,0.75,16,22,0.7272727272727273,7,8,0.875,0,0,0,13.769999980926514,1786.4260001182556,1800.1960000991821,198,2179,1,70
SpiritCoin.sol,,445,sFuzz,false,false,0.6451612903225806,3,8,0.375,51,76,0.6710526315789473,16,23,0.6956521739130435,14,34,0.4117647058823529,13.190999984741211,1787.263000011444,1800.4539999961853,272,2994,1,70
SLTDStaking.sol,,196,sFuzz,false,false,0.47540983606557374,4,12,0.3333333333333333,47,100,0.47,29,47,0.6170212765957447,11,34,0.3235294117647059,23.235000133514404,1778.1310000419617,1801.366000175476,75,829,1,70
SALESCONTRACT.sol,,118,sFuzz,false,false,0.5,0,8,0,14,57,0.24561403508771928,8,8,1,2,24,0.08333333333333333,13.083999872207642,1787.9449999332428,1801.0289998054504,167,1837,1,70
Rexona.sol,,735,sFuzz,false,false,0.5666666666666667,9,22,0.4090909090909091,28,39,0.717948717948718,8,8,1,7,12,0.5833333333333334,15.248999834060669,1784.8870000839233,1800.135999917984,127,1400,1,70
Reentrance.sol,,831,sFuzz,false,false,0.375,1,4,0.25,6,24,0.25,4,12,0.3333333333333333,1,10,0.1,8.559000015258789,1791.6170001029968,1800.1760001182556,222,2443,1,70
RIT.sol,,154,sFuzz,false,false,0.5405405405405406,0,2,0,36,66,0.5454545454545454,20,29,0.6896551724137931,7,22,0.3181818181818182,13.319999933242798,1787.2430000305176,1800.5629999637604,155,1712,1,70
QuickToken.sol,,608,sFuzz,false,false,0.6451612903225806,4,8,0.5,52,76,0.6842105263157895,16,23,0.6956521739130435,14,34,0.4117647058823529,13.33899998664856,1787.1480000019073,1800.486999988556,217,2394,1,70
PRDZstakingV2.sol,,622,sFuzz,false,false,0.45454545454545453,5,26,0.19230769230769232,51,136,0.375,26,39,0.6666666666666666,5,18,0.2777777777777778,16.14400005340576,1784.6099998950958,1800.7539999485016,113,1246,1,70
PACT.sol,,299,sFuzz,false,false,0.6538461538461539,0,0,0,23,72,0.3194444444444444,17,20,0.85,7,32,0.21875,9.128999948501587,1791.9789998531342,1801.1079998016357,223,2457,1,70
NasiLiquidityPoolFactory.sol,,32,sFuzz,false,false,0.056962025316455694,1,50,0.02,23,320,0.071875,7,106,0.0660377358490566,3,88,0.03409090909090909,82.53399991989136,1720.380999803543,1802.9149997234344,18,201,1,70
MoshiachCoinStaking.sol,,300,sFuzz,false,false,0.37254901960784315,4,20,0.2,24,88,0.2727272727272727,16,30,0.5333333333333333,4,22,0.18181818181818182,14.356000185012817,1787.5839998722076,1801.9400000572205,142,1570,1,70
MetaCoin2.sol,,688,sFuzz,false,false,1,2,2,1,8,8,1,4,4,1,0,0,0,12.818000078201294,0,12.818000078201294,0,10,1,70
MarsStakingRewards.sol,,541,sFuzz,false,false,0.532258064516129,4,12,0.3333333333333333,55,115,0.4782608695652174,33,49,0.673469387755102,12,42,0.2857142857142857,26.965999841690063,1774.864000082016,1801.829999923706,60,663,1,70
MARVELCOIN.sol,,693,sFuzz,false,false,0.9090909090909091,1,2,0.5,20,37,0.5405405405405406,8,8,1,5,14,0.35714285714285715,9.102999925613403,1791.210000038147,1800.3129999637604,326,3590,1,70
Liquidity_v8.sol,,10,sFuzz,false,false,0.3275862068965517,2,18,0.1111111111111111,34,126,0.2698412698412698,18,33,0.5454545454545454,9,48,0.1875,17.411999940872192,1783.6960000991821,1801.1080000400543,112,1240,1,70
Layerx.sol,,706,sFuzz,false,false,0.5,2,18,0.1111111111111111,66,132,0.5,24,26,0.9230769230769231,17,48,0.3541666666666667,18.30399990081787,1782.9049999713898,1801.2089998722076,107,1177,1,70
LIBERAPAY.sol,,783,sFuzz,false,false,0.5,5,28,0.17857142857142858,75,141,0.5319148936170213,32,39,0.8205128205128205,21,50,0.42,19.645999908447266,1781.6240000724792,1801.2699999809265,92,1018,1,70
JGNRewards.sol,,22,sFuzz,false,false,0.7222222222222222,3,8,0.375,23,40,0.575,13,14,0.9285714285714286,4,6,0.6666666666666666,18.08299994468689,1783.0090000629425,1801.0920000076294,124,1373,1,70
HungryHoody.sol,,225,sFuzz,false,false,0.6470588235294118,0,0,0,21,25,0.84,10,10,1,3,8,0.375,15.174999952316284,1785.5150001049042,1800.6900000572205,152,1680,1,70
GreenMarkTrust.sol,,968,sFuzz,false,false,0.9090909090909091,1,2,0.5,20,37,0.5405405405405406,8,8,1,6,14,0.42857142857142855,8.569000005722046,1791.8369998931885,1800.4059998989105,207,2277,1,70
GUMARewards.sol,,410,sFuzz,false,false,0.5172413793103449,4,12,0.3333333333333333,51,91,0.5604395604395604,30,44,0.6818181818181818,9,30,0.3,24.01900005340576,1776.9759998321533,1800.994999885559,81,899,1,70
GAZ_ERC20.sol,,810,sFuzz,false,false,0.6153846153846154,2,2,1,14,26,0.5384615384615384,6,11,0.5454545454545454,5,22,0.22727272727272727,9.119999885559082,1792.0820000171661,1801.2019999027252,192,2116,1,70
FrogDAO.sol,,636,sFuzz,false,false,0.6470588235294118,0,0,0,17,25,0.68,10,10,1,3,8,0.375,10.687000036239624,1790.5510001182556,1801.2380001544952,164,1811,1,70
Fomp.sol,,405,sFuzz,false,false,0.6976744186046512,8,24,0.3333333333333333,65,92,0.7065217391304348,19,19,1,12,20,0.6,9.486999988555908,1791.4100000858307,1800.8970000743866,182,2012,1,70
FairStockEquity.sol,,109,sFuzz,false,false,0.8125,1,6,0.16666666666666666,60,120,0.5,27,28,0.9642857142857143,23,48,0.4791666666666667,20.532999992370605,1779.7130000591278,1800.2460000514984,86,952,1,70
EdenCoin.sol,,172,sFuzz,false,false,1,2,2,1,21,33,0.6363636363636364,8,8,1,4,14,0.2857142857142857,17.22699999809265,92.34000015258789,109.56700015068054,5,65,1,70
Dynamic.sol,,304,sFuzz,false,false,0.75,1,2,0.5,3,4,0.75,2,2,1,0,0,0,10.684999942779541,1790.8180000782013,1801.5030000209808,214,2364,1,70
Dipex.sol,,378,sFuzz,false,false,0.5666666666666667,9,22,0.4090909090909091,24,39,0.6153846153846154,8,8,1,7,12,0.5833333333333334,9.424999952316284,1790.7530000209808,1800.1779999732971,235,2591,1,70
DSP.sol,,24,sFuzz,false,false,0.6341463414634146,4,18,0.2222222222222222,97,154,0.6298701298701299,53,64,0.828125,28,60,0.4666666666666667,30.901000022888184,1771.795000076294,1802.6960000991821,49,539,1,70
DJCoin.sol,,723,sFuzz,false,false,0.896551724137931,4,6,0.6666666666666666,70,91,0.7692307692307693,22,25,0.88,11,28,0.39285714285714285,10.315000057220459,1789.8040001392365,1800.119000196457,165,1820,1,70
CryptoSecureBankToken.sol,,860,sFuzz,false,false,0.676923076923077,13,26,0.5,75,104,0.7211538461538461,31,33,0.9393939393939394,13,26,0.5,24.003999948501587,1777.1630001068115,1801.167000055313,75,830,1,70
Cover_ZapIn_General_V1.sol,,86,sFuzz,false,false,0.2537313432835821,2,16,0.125,33,129,0.2558139534883721,19,42,0.4523809523809524,7,44,0.1590909090909091,44.11500000953674,1756.7290000915527,1800.8440001010895,36,396,1,70
CourtFarming_HTStake.sol,,346,sFuzz,false,false,0.6923076923076923,14,32,0.4375,72,109,0.6605504587155964,20,20,1,3,4,0.75,15.276999950408936,1784.954999923706,1800.231999874115,156,1719,1,70
Controller.sol,,5,sFuzz,false,false,0.7037037037037037,0,8,0,26,70,0.37142857142857144,19,19,1,18,34,0.5294117647058824,17.671000003814697,1782.898999929428,1800.5699999332428,130,1438,1,70
BirdOracle.sol,,970,sFuzz,false,false,0.717948717948718,18,30,0.6,44,66,0.6666666666666666,8,9,0.8888888888888888,0,2,0,6.590000152587891,1793.539999961853,1800.130000114441,237,2614,1,70
BancorV2_ZapIn_General_V1_1.sol,,245,sFuzz,false,false,0.24615384615384617,1,18,0.05555555555555555,30,118,0.2542372881355932,19,39,0.48717948717948717,5,42,0.11904761904761904,35.610000133514404,1765.4229998588562,1801.0329999923706,42,468,1,70
BAE.sol,,64,sFuzz,false,false,0.35714285714285715,0,6,0,9,50,0.18,5,8,0.625,8,36,0.2222222222222222,25.406999826431274,1775.7259998321533,1801.1329996585846,64,710,1,70
AntiBaseProtocol.sol,,574,sFuzz,false,false,0.78,3,8,0.375,84,98,0.8571428571428571,39,42,0.9285714285714286,15,26,0.5769230769230769,36.80800008773804,1763.3450000286102,1800.1530001163483,127,1401,1,70
ANRXToken.sol,,166,sFuzz,false,false,0.782608695652174,6,12,0.5,34,44,0.7727272727272727,11,11,1,7,16,0.4375,7.624000072479248,1792.6579999923706,1800.2820000648499,156,1717,1,70
afiController.sol,,45,sFuzz,true,false,0.4956521739130435,0,10,0,43,102,0.4215686274509804,22,34,0.6470588235294118,31,56,0.5535714285714286,16.603999853134155,1784.6970000267029,1801.300999879837,100,1103,1,69
YieldFarmLP2.sol,,890,sFuzz,true,false,0.2765957446808511,1,20,0.05,19,54,0.35185185185185186,12,14,0.8571428571428571,0,8,0,32.17799997329712,1768.9389998912811,1801.1169998645782,58,643,1,69
XenoFelix.sol,,820,sFuzz,true,false,0.7073170731707317,5,18,0.2777777777777778,97,151,0.6423841059602649,52,63,0.8253968253968254,24,60,0.4,26.152999877929688,1775.9210000038147,1802.0739998817444,51,569,1,69
WheatFarm.sol,,575,sFuzz,true,false,0.24770642201834864,8,26,0.3076923076923077,30,105,0.2857142857142857,8,37,0.21621621621621623,8,40,0.2,34.21000003814697,1767.7910001277924,1802.0010001659393,65,721,1,69
Wallet.sol,,590,sFuzz,true,false,0.8333333333333334,0,0,0,3,6,0.5,2,2,1,3,4,0.75,3.671999931335449,1796.5199999809265,1800.191999912262,387,4259,1,69
Voting.sol,,714,sFuzz,true,false,0.15163934426229508,0,30,0,31,250,0.124,26,111,0.23423423423423423,7,94,0.07446808510638298,72.63499999046326,1732.9800000190735,1805.6150000095367,22,242,1,69
UNIWHALE_ERC20.sol,,745,sFuzz,true,false,0.5,0,6,0,17,41,0.4146341463414634,7,8,0.875,2,8,0.25,9.221999883651733,1791.2039999961853,1800.425999879837,209,2302,1,69
TokenDispatch.sol,,313,sFuzz,true,false,0.22727272727272727,0,22,0,20,100,0.2,7,10,0.7,6,34,0.17647058823529413,12.483000040054321,1788.9159998893738,1801.398999929428,177,1956,1,69
TimeMiner.sol,,620,sFuzz,true,false,0.9534883720930233,4,6,0.6666666666666666,81,90,0.9,19,19,1,16,18,0.8888888888888888,16.959999799728394,1784.3900001049042,1801.3499999046326,160,1769,1,69
TetherToken.sol,,273,sFuzz,true,false,0.8679245283018868,6,12,0.5,41,51,0.803921568627451,11,11,1,17,30,0.5666666666666667,17.781999826431274,1782.9769999980927,1800.758999824524,124,1374,1,69
Straight_Fire_Finance.sol,,233,sFuzz,true,false,0.6111111111111112,3,4,0.75,16,22,0.7272727272727273,7,8,0.875,0,0,0,12.901999950408936,1788.6500000953674,1801.5520000457764,190,2095,1,69
SpiritCoin.sol,,880,sFuzz,true,false,0.676923076923077,3,8,0.375,53,76,0.6973684210526315,16,23,0.6956521739130435,15,34,0.4411764705882353,12.463000059127808,1787.8039999008179,1800.2669999599457,163,1800,1,69
SLTDStaking.sol,,615,sFuzz,true,false,0.5045871559633027,4,12,0.3333333333333333,47,100,0.47,29,47,0.6170212765957447,11,34,0.3235294117647059,21.786999940872192,1780.050999879837,1801.8379998207092,81,895,1,69
SALESCONTRACT.sol,,479,sFuzz,true,false,0.275,0,8,0,14,57,0.24561403508771928,8,8,1,2,24,0.08333333333333333,15.914000034332275,1784.7619998455048,1800.675999879837,187,2058,1,69
Rexona.sol,,859,sFuzz,true,false,0.6666666666666666,9,22,0.4090909090909091,26,39,0.6666666666666666,8,8,1,8,12,0.6666666666666666,15.881999969482422,1784.2090001106262,1800.0910000801086,132,1454,1,69
Reentrance.sol,,957,sFuzz,true,false,0.3076923076923077,1,4,0.25,6,24,0.25,4,12,0.3333333333333333,1,10,0.1,9.809000015258789,1790.3129999637604,1800.1219999790192,211,2325,1,69
RIT.sol,,321,sFuzz,true,false,0.559322033898305,0,2,0,36,66,0.5454545454545454,20,29,0.6896551724137931,8,22,0.36363636363636365,12.200000047683716,1788.8220000267029,1801.0220000743866,147,1622,1,69
QuickToken.sol,,147,sFuzz,true,false,0.676923076923077,4,8,0.5,52,76,0.6842105263157895,16,23,0.6956521739130435,15,34,0.4411764705882353,11.16700005531311,1789.1369998455048,1800.3039999008179,170,1872,1,69
